path,exposure_seconds,method,source
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4828.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24921.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/350)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20410.txt,0.05,exposure_val_secs,"-Exposure
0.05 sec (1/20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4264.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2705.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (5/783)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19767.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20449.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2933.txt,0.04,exposure_val_secs,"-Exposure
0.04 sec (1/25)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13217.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif7732.txt,0.00025,exposure_val_fracsecs,"-Exposure
1/4000 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16772.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3450.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif7639.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5168.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6041.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9180.txt,0.05,exposure_val_secs,"-Exposure
0.05 sec (1/20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20456.txt,20.0,exposure_val_secs,"-Exposure
20 sec (20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11464.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21421.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20269.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21613.txt,0.1,exposure_val_secs,"-Exposure
0.1 sec (1/10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5666.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16996.txt,0.333,exposure_val_secs,"-Exposure
0.333 sec (1/3)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18304.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23694.txt,0.007,exposure_val_secs,"-Exposure
0.007 sec (5/676)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19253.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9570.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11870.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/210)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12863.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5662.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6480.txt,0.05,exposure_val_secs,"-Exposure
0.05 sec (1/20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif236.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (421/250000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13070.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif234.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3754.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8753.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13668.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11231.txt,0.013,exposure_val_secs,"-Exposure
0.013 sec (1/80)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9271.txt,30.0,exposure_val_secs,"-Exposure
30 sec (30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23449.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24742.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16264.txt,0.1,exposure_val_secs,"-Exposure
0.1 sec (1/10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4207.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12805.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16056.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15975.txt,5.0,exposure_val_secs,"-Exposure
5 sec (5)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif22726.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24685.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9916.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5475.txt,0.5,exposure_val_secs,"-Exposure
0.5 sec (1/2)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21614.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif156.txt,0.013,exposure_val_secs,"-Exposure
0.013 sec (1/80)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4792.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/750)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16770.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3784.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12952.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14066.txt,0.02,exposure_val_secs,"-Exposure
0.02 sec (1/50)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16003.txt,0.077,exposure_val_secs,"-Exposure
0.077 sec (1/13)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif17319.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11533.txt,0.2,exposure_val_secs,"-Exposure
0.2 sec (1/5)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2992.txt,0.011,exposure_val_secs,"-Exposure
0.011 sec (1/90)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3893.txt,0.04,exposure_val_secs,"-Exposure
0.04 sec (1/25)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4890.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/300)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14932.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2070.txt,0.02,exposure_val_secs,"-Exposure
0.02 sec (1/50)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13080.txt,0.013,exposure_val_secs,"-Exposure
0.013 sec (1/80)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8211.txt,0.02,exposure_val_secs,"-Exposure
0.02 sec (1/50)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14846.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/950)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24314.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24623.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8916.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20810.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8049.txt,0.167,exposure_val_secs,"-Exposure
0.167 sec (1/6)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10142.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9140.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8710.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (83333/4999979)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2914.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19766.txt,0.05,exposure_val_secs,"-Exposure
0.05 sec (1/20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11723.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5401.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19157.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6768.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16395.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10657.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif17954.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1794.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21755.txt,15.0,exposure_val_secs,"-Exposure
15 sec (15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20540.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/240)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3013.txt,15.0,exposure_val_secs,"-Exposure
15 sec (15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11229.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16613.txt,0.00025,exposure_val_fracsecs,"-Exposure
1/4000 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9358.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/420)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13515.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif22970.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15807.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18132.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18956.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19257.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2356.txt,0.0004,exposure_val_fracsecs,"-Exposure
1/2500 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15697.txt,0.028,exposure_val_secs,"-Exposure
0.028 sec (10/361)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6543.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23799.txt,30.0,exposure_val_secs,"-Exposure
30 sec (30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10376.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4859.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2623.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif616.txt,0.00025,exposure_val_fracsecs,"-Exposure
1/4000 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif7838.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11516.txt,0.00025,exposure_val_fracsecs,"-Exposure
1/4000 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif505.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15978.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/750)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18626.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5843.txt,13.0,exposure_val_secs,"-Exposure
13 sec (13)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20545.txt,0.009,exposure_val_secs,"-Exposure
0.009 sec (5/571)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11946.txt,0.011,exposure_val_secs,"-Exposure
0.011 sec (1/90)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11902.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8782.txt,0.1,exposure_val_secs,"-Exposure
0.1 sec (1/10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16394.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24808.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12359.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2840.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21712.txt,0.013,exposure_val_secs,"-Exposure
0.013 sec (1/80)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16903.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif185.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif683.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4337.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1600)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif7188.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1853.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18572.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14907.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (5/1069)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11158.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16712.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19724.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3518.txt,0.013,exposure_val_secs,"-Exposure
0.013 sec (1/80)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21337.txt,0.167,exposure_val_secs,"-Exposure
0.167 sec (1/6)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4549.txt,0.333,exposure_val_secs,"-Exposure
0.333 sec (1/3)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9976.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20316.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (5/2307)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif17751.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12089.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1600)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2252.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8658.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1723.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/640)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12900.txt,0.3,exposure_val_secs,"-Exposure
0.3 sec (3/10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8748.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18386.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8011.txt,1.6,exposure_val_secs,"-Exposure
1.6 sec (8/5)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif974.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6661.txt,0.02,exposure_val_secs,"-Exposure
0.02 sec (1/50)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23380.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8146.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14647.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21752.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12994.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14727.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12028.txt,0.054,exposure_val_secs,"-Exposure
0.054 sec (2/37)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5845.txt,0.011,exposure_val_secs,"-Exposure
0.011 sec (1/90)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24076.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (8333/1000000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19135.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12606.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif166.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5964.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
